ReceiptID,WarehouseID,OrderID,TenderID,SupplierID,ReceiptDate,Level1Category,Level2Category,Level3Category,ItemCode,Remarks,UnitOfMeasure,ShapeCode,SourceCode,BatchNo,PackSize,OnHold,IsStop,ExpiryDate,PaletteID,Locator,QtyOnHand,QtyReserved,QtyAvailable,UnitCost,QtyOnHold,SalesUnit,TotalSales,PackageType,QtyPerPalette,Length_cm,Width_cm,Height_cm,Volume_cm3,TotalPallets,Weight_kg,SupplierName,SupplierAddress,Manufacturer,SupplierContact,SuppliedDate,WarehouseLocation,ProcurementFee,LPO_Number
RCPT-003662,WH-A,ORD-003662,TDR-9763,SUP-517,2024-07-15,Medical Equipment,Diagnostic,Stethoscope,MED-STE-7152,Refrigerated,Piece,CYL,DONATION,BATCH-88666,59,False,True,2025-05-08,PAL-262,LOC-A44,436,26,393,410.71,17,Carton,162819.07,Plastic,82,161,26,17,71162,6,24.4,Thomas Inc,"5313 Paul Mission Apt. 885, New Carriefurt, NE 68766","Gutierrez, Henry and Cox",236-748-6100,2024-07-10,Quarantine,190.89,LPO-003662
RCPT-003663,WH-C,ORD-003663,TDR-7594,SUP-843,2024-12-21,Medical Equipment,Diagnostic,Thermometer,MED-THE-1734,Fragile,Box,SQR,LOCAL,BATCH-29077,33,False,False,2026-08-10,PAL-367,LOC-C41,180,35,127,216.73,18,Box,37215.08,Wooden,60,187,81,36,545292,14,20.78,Smith LLC,"47323 Jasmine Lights, South Donaldshire, IA 06030","Blackburn, Phillips and Stewart",853-280-8925x2723,2024-12-17,Dispatch,56.94,LPO-003663
RCPT-003664,WH-C,ORD-003664,TDR-1128,SUP-649,2025-11-19,Medical Equipment,Diagnostic,Thermometer,MED-THE-3488,Urgent,Piece,IRR,DONATION,BATCH-14891,65,False,False,2027-07-31,PAL-638,LOC-A11,348,60,223,415.97,65,Box,123781.74,Cardboard,62,56,85,38,180880,13,25.29,Taylor-Livingston,"USCGC Baker, FPO AE 24744",Irwin Ltd,+1-972-844-2900,2025-11-16,Quarantine,494.02,LPO-003664
RCPT-003665,WH-B,ORD-003665,TDR-6631,SUP-593,2025-09-06,Consumables,Masks,N95,MED-N95-7205,Priority,Box,RECT,LOCAL,BATCH-20376,42,True,True,2027-11-10,PAL-476,LOC-A29,918,224,584,162.16,110,Piece,176756.84,Cardboard,92,123,96,40,472320,13,21.32,"Little, Richards and Anderson","6556 Jocelyn Radial, Youngchester, IA 94570",Fox Inc,+1-290-409-2803x6946,2025-08-31,Main,287.78,LPO-003665
RCPT-003666,WH-C,ORD-003666,TDR-9498,SUP-776,2024-06-05,Medical Equipment,Diagnostic,BP Monitor,MED-BP -7299,Refrigerated,Piece,CYL,IMPORT,BATCH-62165,71,True,False,2025-07-07,PAL-435,LOC-A37,878,75,653,294.89,150,Carton,260866.4,Cardboard,95,88,65,11,62920,4,41.31,Sanchez-Valdez,"3328 Greene Crossroad, Moorehaven, VI 24998",Yang and Sons,5998284542,2024-05-31,Cold Storage,393.4,LPO-003666
RCPT-003667,WH-C,ORD-003667,TDR-5066,SUP-171,2025-10-28,Medical Equipment,Diagnostic,Thermometer,MED-THE-4030,,Piece,CYL,LOCAL,BATCH-65608,53,True,True,2028-02-10,PAL-304,LOC-C2,289,13,246,277.03,30,Piece,91010.6,Plastic,30,138,14,15,28980,10,33.12,Mason and Sons,"97502 Maddox Keys, West Tammy, NJ 46737",Shannon-Lee,(810)359-6621x847,2025-10-22,Main,489.63,LPO-003667
RCPT-003668,WH-A,ORD-003668,TDR-4305,SUP-623,2025-10-26,Medical Equipment,Therapeutic,Oxygen Concentrator,MED-OXY-9969,Priority,Piece,IRR,LOCAL,BATCH-19080,84,False,True,2028-05-17,PAL-828,LOC-B28,288,11,221,1.96,56,Box,465.82,Wooden,58,149,40,5,29800,5,0.85,Evans-Chang,"2098 Joyce Skyway Suite 145, South Samanthafurt, MS 61710",Mitchell and Sons,670.303.3387,2025-10-20,Dispatch,186.56,LPO-003668
RCPT-003669,WH-B,ORD-003669,TDR-5782,SUP-280,2025-05-01,Pharmaceuticals,Antibiotics,Amoxicillin,MED-AMO-7495,Fragile,Vial,CYL,DONATION,BATCH-13587,50,False,True,2028-02-22,PAL-835,LOC-A21,762,139,613,482.98,10,Piece,341790.8,Wooden,89,147,42,7,43218,9,9.72,Bennett Ltd,"4001 Williams Motorway Apt. 066, Port Larrychester, FM 43509",Cameron Ltd,688.779.5893x34579,2025-04-28,Dispatch,103.06,LPO-003669
RCPT-003670,WH-B,ORD-003670,TDR-8173,SUP-426,2024-03-23,Medical Equipment,Monitoring,Pulse Oximeter,MED-PUL-1353,Fragile,Box,CYL,IMPORT,BATCH-39662,70,False,False,2026-05-14,PAL-294,LOC-A36,56,0,54,83.29,2,Piece,4284.0,Wooden,72,189,93,38,667926,11,44.22,"Bridges, Carroll and Smith","744 Lauren Lane Suite 950, North Jerryland, ND 36472","Harris, Martin and Thomas",300.986.9085x6677,2024-03-18,Quarantine,116.51,LPO-003670
RCPT-003671,WH-C,ORD-003671,TDR-5387,SUP-613,2024-09-11,Pharmaceuticals,Analgesics,Ibuprofen,MED-IBU-2351,Fragile,Pack,CYL,IMPORT,BATCH-29917,41,False,True,2026-10-03,PAL-267,LOC-A4,903,164,580,321.0,159,Piece,287041.79,Wooden,44,51,89,24,108936,5,31.05,Malone-Hall,"3292 Angelica Islands Apt. 982, Clarkmouth, TX 23893",Clark Group,4714533448,2024-09-09,Dispatch,81.07,LPO-003671
RCPT-003672,WH-B,ORD-003672,TDR-7797,SUP-774,2024-03-20,Laboratory,Test Kits,COVID-19,MED-COV-9850,Refrigerated,Box,SQR,IMPORT,BATCH-40968,82,True,True,2026-10-08,PAL-648,LOC-A41,884,246,610,218.33,28,Box,162483.43,Plastic,93,141,75,25,264375,7,1.98,"Lynch, Bean and Shepard","9421 Andrews Dam, New Michael, MT 43676","Hoffman, Houston and Thomas",(727)596-6318,2024-03-17,Main,293.14,LPO-003672
RCPT-003673,WH-B,ORD-003673,TDR-4694,SUP-583,2024-02-09,Medical Equipment,Diagnostic,BP Monitor,MED-BP -8182,Refrigerated,Vial,IRR,DONATION,BATCH-51308,25,True,True,2026-01-21,PAL-401,LOC-A49,159,3,131,91.28,25,Carton,13585.44,Wooden,77,197,72,5,70920,12,12.66,"Kim, Keith and Calderon","042 Joseph Rest Suite 970, Jessicafurt, NJ 57907",Delacruz LLC,736.485.5853x880,2024-02-02,Cold Storage,98.78,LPO-003673
RCPT-003674,WH-B,ORD-003674,TDR-4620,SUP-981,2024-02-01,Consumables,Syringes,5ml,MED-5ML-3012,Urgent,Vial,RECT,IMPORT,BATCH-12249,74,True,False,2025-10-16,PAL-397,LOC-B39,549,66,405,201.99,78,Carton,92437.3,Cardboard,69,40,99,19,75240,18,13.89,"Walters, Riddle and Cooper","57044 Watson Loop, Lake Shawnshire, MI 77562","Hayes, Ortega and Gardner",3033402162,2024-01-27,Main,312.11,LPO-003674
RCPT-003675,WH-B,ORD-003675,TDR-2314,SUP-169,2025-10-20,Laboratory,Test Kits,COVID-19,MED-COV-2656,Priority,Box,CYL,IMPORT,BATCH-64866,32,True,False,2026-09-26,PAL-232,LOC-A3,192,7,160,115.94,25,Box,24198.23,Wooden,32,39,85,43,142545,14,44.22,"Harper, Grant and Thomas","22291 Jackson Summit, Robinsonfurt, VI 81347","Moses, Burch and Howard",383-235-7559x96281,2025-10-13,Dispatch,191.9,LPO-003675
RCPT-003676,WH-B,ORD-003676,TDR-5689,SUP-824,2025-05-15,Laboratory,Test Kits,Malaria,MED-MAL-1256,,Vial,CYL,IMPORT,BATCH-87825,82,False,False,2025-12-05,PAL-889,LOC-C15,187,52,132,348.36,3,Box,59099.1,Wooden,53,180,66,36,427680,8,7.16,West-Jackson,"2543 Amy Streets, Lake Vickiborough, MP 71301","Singh, Casey and Eaton",(677)535-5862,2025-05-14,Quarantine,277.45,LPO-003676
RCPT-003677,WH-B,ORD-003677,TDR-3605,SUP-161,2025-05-05,Medical Equipment,Diagnostic,Thermometer,MED-THE-8268,Priority,Bottle,IRR,LOCAL,BATCH-58251,62,False,True,2028-03-17,PAL-262,LOC-C30,41,5,32,175.93,4,Box,7384.93,Plastic,80,24,33,25,19800,15,35.78,Pena Ltd,"0456 Larry Parkway, West Dana, AK 40618","Duke, Wolfe and Carlson",695-653-9406x451,2025-04-28,Dispatch,125.48,LPO-003677
RCPT-003678,WH-A,ORD-003678,TDR-2729,SUP-766,2024-03-27,Pharmaceuticals,Vaccines,Hepatitis B,MED-HEP-7515,Fragile,Vial,IRR,DONATION,BATCH-68963,18,False,False,2027-02-11,PAL-400,LOC-C24,737,134,581,236.57,22,Piece,196305.47,Plastic,64,174,11,22,42108,4,1.49,Parker-Burgess,"32302 Potter Vista Apt. 375, Lake Kathleen, AL 23644",Sutton-Sanchez,3797063310,2024-03-26,Main,168.58,LPO-003678
RCPT-003679,WH-C,ORD-003679,TDR-1155,SUP-655,2024-07-12,Medical Equipment,Diagnostic,Thermometer,MED-THE-6870,Fragile,Piece,RECT,DONATION,BATCH-16223,22,True,False,2026-01-12,PAL-268,LOC-A13,729,142,570,96.14,17,Carton,65028.85,Wooden,34,80,88,25,176000,1,35.65,Anderson Ltd,"3202 Thomas Neck, Carterstad, WA 92894","Wolfe, Castillo and Meza",252-552-8422x267,2024-07-09,Quarantine,482.94,LPO-003679
RCPT-003680,WH-B,ORD-003680,TDR-3437,SUP-308,2024-11-18,Medical Equipment,Monitoring,Pulse Oximeter,MED-PUL-9951,Urgent,Bottle,IRR,IMPORT,BATCH-18943,76,False,True,2025-05-26,PAL-303,LOC-A8,367,48,270,231.11,49,Box,81115.86,Cardboard,34,73,44,34,109208,5,35.91,Alexander-Jordan,"5644 Williams Lodge Suite 515, Kathyfort, DC 89790","Chavez, Dickerson and Guerrero",(997)685-1985x08918,2024-11-15,Quarantine,342.74,LPO-003680
RCPT-003681,WH-C,ORD-003681,TDR-3650,SUP-688,2024-11-29,Pharmaceuticals,Analgesics,Paracetamol,MED-PAR-5309,Fragile,Pack,IRR,IMPORT,BATCH-75414,13,True,True,2027-07-31,PAL-458,LOC-C31,657,123,523,56.95,11,Carton,42808.18,Cardboard,55,164,64,24,251904,19,5.21,Gordon-Freeman,"892 Destiny Centers Suite 153, Bennettfort, VI 40447","Burch, Hunt and Andrews",001-341-945-2638x85463,2024-11-22,Cold Storage,107.98,LPO-003681
RCPT-003682,WH-A,ORD-003682,TDR-6658,SUP-976,2024-06-17,Medical Equipment,Diagnostic,Thermometer,MED-THE-8558,Refrigerated,Pack,RECT,IMPORT,BATCH-83644,53,True,False,2026-12-07,PAL-635,LOC-A26,974,140,799,167.32,35,Box,134530.2,Cardboard,23,68,81,46,253368,15,39.73,Steele-Robinson,"07865 Deborah Ville Suite 516, Sparksmouth, UT 89744","Baker, Bennett and Contreras",001-323-464-4705,2024-06-12,Main,473.76,LPO-003682
RCPT-003683,WH-B,ORD-003683,TDR-9678,SUP-828,2025-12-01,Pharmaceuticals,Antivirals,Acyclovir,MED-ACY-9235,Fragile,Piece,RECT,DONATION,BATCH-69844,93,True,False,2026-09-15,PAL-523,LOC-B5,484,109,290,371.45,85,Carton,151303.8,Cardboard,88,51,82,13,54366,2,39.84,Jones-Williamson,"76601 Zachary Street Suite 965, Watsonfort, WY 16193",Johnson-Harper,296-738-1940,2025-11-24,Main,158.39,LPO-003683
RCPT-003684,WH-C,ORD-003684,TDR-8088,SUP-733,2024-03-04,Pharmaceuticals,Antibiotics,Amoxicillin,MED-AMO-4484,Refrigerated,Box,SQR,LOCAL,BATCH-23578,18,True,True,2026-01-26,PAL-286,LOC-B10,742,112,606,297.3,24,Box,218189.22,Wooden,91,53,16,5,4240,13,36.59,Hooper-James,"1917 Woodard Drive, Smithstad, SC 96682",Jones LLC,+1-349-909-3100,2024-03-02,Main,428.06,LPO-003684
RCPT-003685,WH-B,ORD-003685,TDR-6073,SUP-393,2025-02-02,Consumables,Bandages,Elastic,MED-ELA-1216,Fragile,Vial,IRR,LOCAL,BATCH-31376,96,False,False,2027-04-06,PAL-828,LOC-A41,637,146,443,303.79,48,Carton,160788.15,Cardboard,13,46,69,24,76176,7,3.44,Black-Shields,"723 Ryan Route Suite 278, Medinaborough, MH 37747",Burns-Juarez,255.858.6034x59437,2025-01-26,Quarantine,31.89,LPO-003685
RCPT-003686,WH-A,ORD-003686,TDR-4206,SUP-437,2025-07-18,Laboratory,Specimen Containers,Urine,MED-URI-4410,Priority,Vial,IRR,IMPORT,BATCH-67034,60,False,False,2026-08-24,PAL-234,LOC-C49,133,17,91,307.23,25,Carton,37946.47,Wooden,36,144,75,27,291600,17,41.37,Erickson LLC,"41228 Cross Landing Apt. 482, Port Kathleen, MA 18677",Dean-Ortiz,4197789616,2025-07-16,Main,453.47,LPO-003686
RCPT-003687,WH-C,ORD-003687,TDR-4012,SUP-247,2024-04-17,Pharmaceuticals,Antibiotics,Ciprofloxacin,MED-CIP-1670,Fragile,Bottle,CYL,IMPORT,BATCH-98912,31,True,True,2025-01-20,PAL-652,LOC-B46,494,140,319,55.03,35,Piece,26824.63,Wooden,12,32,25,45,36000,9,31.84,"Scott, Soto and Smith","498 Torres Turnpike Apt. 570, Aguilarchester, MO 09460","Perez, Hall and Perez",+1-232-953-4252,2024-04-15,Quarantine,21.73,LPO-003687
RCPT-003688,WH-B,ORD-003688,TDR-2845,SUP-406,2025-11-16,Medical Equipment,Monitoring,Glucometer,MED-GLU-6220,Urgent,Piece,IRR,IMPORT,BATCH-33514,12,False,False,2028-08-21,PAL-340,LOC-B21,651,168,459,413.94,24,Carton,288785.55,Plastic,88,18,40,32,23040,7,12.29,Greer Group,"63966 Katherine Turnpike Apt. 183, Jamesland, FL 53809","Johnson, Curry and Kelly",001-649-666-7451x86751,2025-11-13,Dispatch,106.01,LPO-003688
RCPT-003689,WH-C,ORD-003689,TDR-9301,SUP-218,2025-01-14,Medical Equipment,Monitoring,Glucometer,MED-GLU-8438,Priority,Pack,IRR,DONATION,BATCH-58801,6,False,True,2025-09-28,PAL-152,LOC-C29,458,79,289,289.89,90,Piece,106848.23,Cardboard,80,175,79,43,594475,19,32.54,Mckenzie Inc,"5264 Stanton Light Suite 397, West Kevinstad, KY 46309","Ramos, Bernard and Leblanc",902.393.1394x831,2025-01-09,Quarantine,330.8,LPO-003689
RCPT-003690,WH-C,ORD-003690,TDR-2963,SUP-227,2024-05-24,Medical Equipment,Therapeutic,Nebulizer,MED-NEB-2626,Refrigerated,Box,IRR,LOCAL,BATCH-67155,23,False,False,2024-12-03,PAL-887,LOC-A35,817,181,581,134.81,55,Piece,93762.32,Cardboard,70,113,24,13,35256,6,27.44,Thomas-Lewis,"36204 Jason Divide, Ruizton, FL 30302",Taylor and Sons,+1-744-379-7620x28527,2024-05-23,Cold Storage,239.48,LPO-003690
RCPT-003691,WH-C,ORD-003691,TDR-3559,SUP-339,2024-11-12,Medical Equipment,Therapeutic,Oxygen Concentrator,MED-OXY-4283,Urgent,Bottle,IRR,DONATION,BATCH-85009,77,False,True,2026-07-05,PAL-650,LOC-C5,813,112,586,466.92,115,Box,389239.23,Cardboard,23,177,98,44,763224,17,26.03,"Bass, Villanueva and Brown","836 Tamara Views Apt. 875, Lopezton, PA 78895",Aguirre Ltd,+1-799-714-7395,2024-11-11,Cold Storage,317.73,LPO-003691
RCPT-003692,WH-B,ORD-003692,TDR-3094,SUP-938,2025-01-15,Pharmaceuticals,Antibiotics,Azithromycin,MED-AZI-7883,Urgent,Bottle,SQR,LOCAL,BATCH-49373,78,True,False,2025-07-20,PAL-799,LOC-A12,754,57,591,75.2,106,Box,46888.32,Cardboard,88,122,43,28,146888,12,6.66,"Williams, Long and Kelley","337 Kristen Knoll Apt. 985, West Andrea, KY 78983","Buckley, Green and Graham",690.798.0582x2526,2025-01-09,Cold Storage,171.72,LPO-003692
RCPT-003693,WH-B,ORD-003693,TDR-5823,SUP-498,2024-05-11,Medical Equipment,Monitoring,Pulse Oximeter,MED-PUL-7982,Fragile,Pack,RECT,IMPORT,BATCH-25468,89,True,False,2025-08-21,PAL-105,LOC-C7,344,2,317,433.96,25,Piece,120947.68,Wooden,76,43,40,48,82560,10,33.24,"Torres, Sanders and Rogers","474 Misty Brook, East Jane, TX 08883",Oliver LLC,780.847.7266,2024-05-05,Cold Storage,69.08,LPO-003693
RCPT-003694,WH-C,ORD-003694,TDR-6602,SUP-632,2025-08-31,Medical Equipment,Monitoring,Glucometer,MED-GLU-8413,Urgent,Piece,RECT,IMPORT,BATCH-47053,85,True,True,2028-07-01,PAL-442,LOC-B22,337,96,195,169.75,46,Carton,59562.72,Plastic,10,133,93,7,86583,20,27.51,Green LLC,"291 Vicki Valley, South Kaylaburgh, NY 82130",Cordova-Graham,+1-507-674-6820x989,2025-08-24,Main,382.46,LPO-003694
RCPT-003695,WH-C,ORD-003695,TDR-8851,SUP-631,2024-01-18,Consumables,Masks,Cloth,MED-CLO-3450,Priority,Bottle,RECT,LOCAL,BATCH-56359,83,False,False,2026-08-04,PAL-487,LOC-B31,469,64,374,497.79,31,Piece,220338.44,Plastic,54,46,98,14,63112,20,7.29,Russell-Thomas,"4959 Craig Port, Rosebury, MD 17081",Cooper LLC,+1-869-654-6680,2024-01-12,Main,233.92,LPO-003695
RCPT-003696,WH-C,ORD-003696,TDR-8648,SUP-849,2024-10-03,Laboratory,Reagents,Immunology,MED-IMM-3471,Refrigerated,Bottle,CYL,LOCAL,BATCH-65612,18,True,False,2027-01-12,PAL-288,LOC-C16,190,10,167,132.71,13,Piece,26917.09,Cardboard,53,80,28,12,26880,19,4.26,Weaver and Sons,"8989 Mary Islands, East Aaronshire, MO 28127",Martin and Sons,847.652.3576x3378,2024-10-02,Main,215.83,LPO-003696
RCPT-003697,WH-B,ORD-003697,TDR-2832,SUP-848,2024-01-05,Medical Equipment,Therapeutic,Oxygen Concentrator,MED-OXY-7623,Fragile,Box,IRR,DONATION,BATCH-92595,46,True,True,2026-01-20,PAL-641,LOC-B45,458,8,397,334.64,53,Piece,124089.77,Plastic,57,59,34,48,96288,18,25.68,Dean-Estrada,"4281 Christopher Loaf Apt. 659, West Michaelburgh, IL 84053","Green, Munoz and Ramirez",499-817-6263x6667,2024-01-03,Quarantine,145.02,LPO-003697
RCPT-003698,WH-B,ORD-003698,TDR-6435,SUP-862,2025-11-18,Laboratory,Reagents,Immunology,MED-IMM-1632,,Pack,RECT,DONATION,BATCH-25613,93,True,False,2028-10-07,PAL-530,LOC-C2,612,53,449,208.49,110,Carton,102517.75,Plastic,18,17,54,19,17442,3,28.43,"Gross, Hernandez and Stout","613 Roman Mall Apt. 303, Brianmouth, AZ 04057","Long, Tran and Dyer",486-603-7065,2025-11-13,Dispatch,136.88,LPO-003698
RCPT-003699,WH-A,ORD-003699,TDR-1179,SUP-569,2023-12-31,Laboratory,Reagents,Hematology,MED-HEM-3856,Fragile,Piece,CYL,LOCAL,BATCH-21837,46,False,True,2024-12-25,PAL-642,LOC-A40,128,12,113,314.15,3,Piece,41946.71,Cardboard,39,110,29,43,137170,10,16.77,Evans-Clark,"6110 Joseph Mills Apt. 398, Bellville, WY 06842","Smith, Bishop and Turner",733.206.6636x253,2023-12-27,Main,239.09,LPO-003699
RCPT-003700,WH-B,ORD-003700,TDR-6004,SUP-655,2024-06-24,Pharmaceuticals,Antivirals,Acyclovir,MED-ACY-9102,Refrigerated,Piece,IRR,IMPORT,BATCH-64295,58,False,True,2026-01-10,PAL-919,LOC-B46,896,133,672,282.41,91,Box,301344.88,Cardboard,12,62,85,50,263500,3,36.33,Martinez-Browning,"86305 Misty Mews, Youngview, FL 04765","Jones, Hale and Reid",594-747-7366,2024-06-18,Dispatch,317.44,LPO-003700
RCPT-003701,WH-C,ORD-003701,TDR-7425,SUP-789,2025-11-08,Medical Equipment,Therapeutic,Nebulizer,MED-NEB-1586,Fragile,Pack,RECT,IMPORT,BATCH-23694,32,True,False,2028-03-12,PAL-970,LOC-A50,174,0,143,177.4,31,Carton,29454.26,Cardboard,99,181,62,7,78554,10,47.62,Moreno-Armstrong,"136 Hector Alley, East Brian, WA 58835","Gonzales, Williams and Flores",(786)983-8613x8325,2025-11-05,Cold Storage,344.27,LPO-003701
RCPT-003702,WH-B,ORD-003702,TDR-9599,SUP-729,2025-04-27,Consumables,Syringes,5ml,MED-5ML-4834,,Piece,SQR,DONATION,BATCH-81073,58,False,False,2026-12-04,PAL-894,LOC-A20,288,68,195,125.65,25,Piece,42753.28,Plastic,96,80,12,25,24000,8,35.97,Norton-Kennedy,"Unit 8161 Box 4720, DPO AP 30857",Brooks-Lindsey,2637730945,2025-04-20,Quarantine,19.38,LPO-003702
RCPT-003703,WH-C,ORD-003703,TDR-9396,SUP-187,2024-06-01,Laboratory,Test Kits,Malaria,MED-MAL-3537,,Box,SQR,DONATION,BATCH-10358,97,False,True,2025-05-20,PAL-866,LOC-A7,433,4,427,346.83,2,Piece,163039.61,Cardboard,76,77,89,25,171325,19,29.42,Mason-Foster,"600 Dana Streets, Juliaview, OH 16267",Poole Group,+1-474-578-6009x987,2024-05-25,Dispatch,381.65,LPO-003703
RCPT-003704,WH-A,ORD-003704,TDR-9549,SUP-818,2025-06-17,Consumables,Gloves,Vinyl,MED-VIN-2340,Fragile,Vial,IRR,IMPORT,BATCH-16482,52,False,True,2026-03-30,PAL-822,LOC-C19,86,20,50,88.51,16,Carton,7276.35,Plastic,23,20,88,11,19360,5,13.71,"Rogers, Johnson and Andrews","32919 Jacob Point, Port Teresabury, TX 05911",Richards-Molina,498-949-8204,2025-06-12,Cold Storage,430.51,LPO-003704
RCPT-003705,WH-C,ORD-003705,TDR-5117,SUP-508,2025-11-26,Consumables,Bandages,Elastic,MED-ELA-2713,Refrigerated,Pack,SQR,LOCAL,BATCH-83579,83,False,True,2027-07-04,PAL-940,LOC-C19,524,13,472,426.76,39,Box,260525.46,Plastic,69,70,46,36,115920,17,37.69,Young-Sanchez,"471 Ortiz Lake, Heatherview, IL 89287",Huffman Group,490-507-7172x9694,2025-11-20,Cold Storage,299.46,LPO-003705
RCPT-003706,WH-C,ORD-003706,TDR-2925,SUP-693,2025-02-26,Consumables,Gloves,Latex,MED-LAT-5210,Priority,Pack,CYL,DONATION,BATCH-96730,2,True,False,2026-02-13,PAL-639,LOC-C7,410,91,287,339.48,32,Box,118898.24,Cardboard,77,105,17,24,42840,18,45.29,"Brown, Gillespie and Byrd","856 Robert Mill Suite 610, East Tanyastad, MH 52675",Chambers-Pierce,211.575.5756x695,2025-02-21,Quarantine,433.75,LPO-003706
RCPT-003707,WH-A,ORD-003707,TDR-3583,SUP-610,2024-12-30,Medical Equipment,Therapeutic,Oxygen Concentrator,MED-OXY-4224,Priority,Vial,RECT,LOCAL,BATCH-89993,63,False,True,2026-02-09,PAL-276,LOC-B40,998,238,605,145.13,155,Box,135496.73,Cardboard,11,141,50,44,310200,17,30.15,Stevens-Hensley,"1233 Myers Trafficway, Evanschester, AL 06819",Kelly-Smith,(819)806-1899x97784,2024-12-28,Dispatch,313.78,LPO-003707
RCPT-003708,WH-B,ORD-003708,TDR-8260,SUP-135,2025-10-15,Consumables,Syringes,5ml,MED-5ML-1741,Priority,Bottle,RECT,LOCAL,BATCH-25065,49,True,False,2027-04-29,PAL-571,LOC-A6,454,52,358,92.11,44,Piece,48424.61,Cardboard,61,11,95,20,20900,12,22.01,Copeland-Pierce,"95050 James Bypass, East Morganfort, CT 04936",Baker LLC,(819)987-2496x3234,2025-10-13,Quarantine,217.21,LPO-003708
RCPT-003709,WH-A,ORD-003709,TDR-4302,SUP-768,2025-06-25,Consumables,Bandages,Elastic,MED-ELA-6913,Urgent,Pack,SQR,DONATION,BATCH-69029,72,False,False,2027-12-05,PAL-454,LOC-B16,323,92,173,427.85,58,Carton,140102.49,Cardboard,80,35,63,34,74970,12,39.61,"Poole, Freeman and Garrett","40384 John Route Apt. 416, Alfredborough, CA 63074",Hart-Carpenter,+1-213-644-3818x79063,2025-06-21,Main,74.29,LPO-003709
RCPT-003710,WH-B,ORD-003710,TDR-9190,SUP-586,2024-02-10,Laboratory,Reagents,Immunology,MED-IMM-7062,Urgent,Box,SQR,DONATION,BATCH-14926,31,False,False,2024-12-26,PAL-671,LOC-B35,91,6,75,338.48,10,Box,34863.97,Cardboard,99,149,90,47,630270,17,17.58,Wood-Hoffman,"776 Teresa Plaza, Garciaborough, SD 92882",Crawford and Sons,(627)782-8165,2024-02-05,Main,43.73,LPO-003710
RCPT-003711,WH-B,ORD-003711,TDR-4092,SUP-678,2025-07-22,Pharmaceuticals,Antivirals,Acyclovir,MED-ACY-4754,Priority,Piece,CYL,DONATION,BATCH-68578,53,False,True,2026-06-23,PAL-120,LOC-A45,409,113,275,481.31,21,Carton,213375.08,Cardboard,22,187,39,49,357357,1,40.3,Torres-Martinez,"77804 Smith Fort, North Margaretchester, TN 77563",Ford-Baldwin,403-925-5783x64987,2025-07-18,Dispatch,460.6,LPO-003711
RCPT-003712,WH-A,ORD-003712,TDR-5030,SUP-986,2024-02-09,Laboratory,Test Kits,Malaria,MED-MAL-1392,Urgent,Box,CYL,DONATION,BATCH-87524,77,False,False,2025-04-29,PAL-786,LOC-C43,302,32,215,220.25,55,Piece,53561.8,Cardboard,41,194,44,45,384120,7,16.18,Benitez-Durham,"2221 Smith Shores Apt. 994, Port Robertville, CA 55070","Barr, Wilson and Rios",740.589.6805,2024-02-02,Quarantine,195.46,LPO-003712
RCPT-003713,WH-B,ORD-003713,TDR-9079,SUP-276,2024-01-19,Pharmaceuticals,Antivirals,Oseltamivir,MED-OSE-3808,Fragile,Bottle,IRR,IMPORT,BATCH-48188,46,False,True,2025-10-24,PAL-847,LOC-B35,421,84,304,382.64,33,Carton,130249.42,Cardboard,80,156,68,12,127296,15,8.73,Daniels-Glenn,"145 Smith Ville, New Ericabury, SD 29652",Armstrong and Sons,863.997.1092x175,2024-01-12,Quarantine,168.97,LPO-003713
RCPT-003714,WH-B,ORD-003714,TDR-5616,SUP-276,2025-01-17,Pharmaceuticals,Antibiotics,Ciprofloxacin,MED-CIP-5846,Fragile,Box,SQR,DONATION,BATCH-24631,9,True,False,2026-06-20,PAL-670,LOC-B21,283,75,169,10.23,39,Carton,3396.82,Cardboard,33,128,99,24,304128,18,37.73,Turner PLC,"805 Andrews Court, North Davidbury, WA 59295",Lewis LLC,914-286-3248,2025-01-15,Dispatch,138.73,LPO-003714
RCPT-003715,WH-B,ORD-003715,TDR-5827,SUP-582,2025-10-18,Medical Equipment,Diagnostic,Stethoscope,MED-STE-3931,Priority,Vial,IRR,DONATION,BATCH-13359,44,False,True,2027-11-22,PAL-493,LOC-A43,990,57,735,483.04,198,Box,386039.28,Plastic,41,117,66,29,223938,19,37.75,Walker-Cook,"035 Jason Camp Suite 008, Blanchardborough, LA 89918",Harris-Bryan,934.416.2657,2025-10-12,Cold Storage,228.83,LPO-003715
RCPT-003716,WH-B,ORD-003716,TDR-7268,SUP-196,2025-08-20,Medical Equipment,Therapeutic,Nebulizer,MED-NEB-1670,Fragile,Vial,IRR,IMPORT,BATCH-45358,79,False,True,2026-05-13,PAL-273,LOC-A25,240,40,166,390.23,34,Carton,102047.19,Wooden,33,64,59,25,94400,11,32.87,King-Singleton,"684 Angela Viaduct Suite 285, Port Kristin, PA 19283",Roberts PLC,+1-673-289-1301x28267,2025-08-17,Quarantine,201.88,LPO-003716
